customer_id,customer_bod,gender,phone_flag,student,employment,credit_card,balance,income,tenure,default
1641,1998-06-28,Female,1.0,No,Salaried,1.0,0.0,6693744.58,0yrs 0mon,0
8376,1996-08-03,Female,1.0,No,Salaried,0.0,148890.55,6181355.71,3yrs 1mon,0
6583,1988-12-12,Male,0.0,No,Salaried,0.0,100828.42,2976164.17,3yrs 4mon,0
9562,1973-10-07,,1.0,No,Salaried,0.0,178917.97,4751526.89,1yrs 2mon,0
814,1997-05-03,Male,0.0,No,Salaried,1.0,126791.62,3014863.15,1yrs 10mon,0
8215,1984-02-10,Male,1.0,No,Salaried,1.0,173645.17,2692036.41,2yrs 6mon,0
21,1969-10-07,Male,1.0,No,Self Employed,0.0,27474.31,6060021.86,0yrs 9mon,0
4986,2002-09-15,Female,1.0,Yes,,0.0,132441.81,1707086.56,0yrs 4mon,0
1962,1992-12-10,Male,0.0,No,Salaried,0.0,200903.74,6558968.9,1yrs 5mon,0
2447,1998-02-19,Female,1.0,No,Salaried,0.0,91121.5,3848004.81,0yrs 11mon,0
8348,1995-06-11,Male,1.0,No,Salaried,1.0,60140.35,4279776.65,5yrs 6mon,0
6082,1999-09-15,Male,0.0,Yes,,0.0,19620.41,2105487.2,2yrs 10mon,0
1877,1992-09-05,Male,1.0,No,Salaried,0.0,226933.15,4133843.26,1yrs 11mon,1
3222,2007-12-20,Female,1.0,Yes,,0.0,99749.03,1644359.99,1yrs 10mon,0
7490,2009-08-16,Male,1.0,Yes,,0.0,254054.47,1457216.98,0yrs 4mon,1
1910,2006-03-13,Male,0.0,Yes,,0.0,143977.11,2344563.3,1yrs 1mon,0
7452,2009-04-23,Female,0.0,Yes,,0.0,37358.62,2717851.61,3yrs 4mon,0
443,1991-03-04,Male,0.0,No,Salaried,1.0,158675.65,6215088.28,2yrs 9mon,0
1444,1996-09-11,Female,1.0,No,Salaried,0.0,112612.43,4102193.15,2yrs 9mon,0
5299,1996-05-14,Female,0.0,No,Salaried,0.0,174597.79,5258546.56,1yrs 9mon,0
1956,1990-08-19,Female,1.0,No,Self Employed,0.0,21830.37,4527029.68,0yrs 4mon,0
3419,1988-06-19,Female,0.0,No,Salaried,0.0,99102.0,5786005.43,4yrs 4mon,0
4336,1984-06-25,Female,0.0,No,Salaried,1.0,77070.75,3506879.44,5yrs 2mon,0
265,2002-01-24,Male,0.0,No,Salaried,0.0,118868.04,5002830.31,1yrs 2mon,0
5837,1988-06-16,Female,1.0,No,Self Employed,1.0,170244.34,4274396.01,5yrs 10mon,0
3525,1984-05-08,Male,1.0,No,Salaried,1.0,91020.73,4498308.98,0yrs 11mon,0
8805,2011-11-06,Male,0.0,Yes,,0.0,111388.01,2511923.05,0yrs 7mon,0
7606,1986-11-25,Female,1.0,No,Salaried,0.0,164391.12,5890778.36,0yrs 7mon,0
8737,1985-07-16,Male,0.0,No,Salaried,0.0,173331.85,2298401.13,3yrs 4mon,0
385,1984-08-03,Female,1.0,No,Salaried,1.0,108604.58,4885415.87,0yrs 7mon,0
5332,1984-12-20,Female,1.0,No,Salaried,0.0,169244.31,7487404.58,3yrs 1mon,0
49,1993-05-11,Male,1.0,No,Salaried,0.0,98510.3,5729585.05,0yrs 4mon,0
967,1998-05-10,Male,0.0,No,Salaried,0.0,123136.13,4696276.44,2yrs 11mon,0
6239,1996-01-10,Female,1.0,No,Salaried,0.0,59359.26,5644290.56,1yrs 4mon,0
9929,1981-07-18,Female,1.0,No,Salaried,1.0,67235.65,3410322.53,0yrs 9mon,0
4539,1987-07-23,,1.0,No,Salaried,0.0,12271.0,2817209.44,0yrs 10mon,0
6122,2011-01-08,Male,1.0,Yes,,0.0,261881.87,2644543.16,2yrs 10mon,1
3556,1988-05-16,Male,1.0,No,Salaried,0.0,128897.2,4206550.13,2yrs 11mon,0
2925,2000-07-07,Male,1.0,No,Salaried,0.0,150495.73,4494751.44,1yrs 2mon,0
3741,2006-03-09,Female,1.0,Yes,,0.0,213374.58,2047311.29,0yrs 9mon,0
1622,2002-03-16,Male,0.0,No,Salaried,0.0,13786.14,3283850.66,2yrs 1mon,0
9173,2006-09-22,Female,0.0,Yes,,0.0,99756.54,2108678.15,0yrs 8mon,0
8342,2002-07-17,Male,1.0,No,Self Employed,1.0,77352.53,3633188.49,0yrs 7mon,0
784,1991-04-13,Female,1.0,No,Salaried,0.0,126037.97,4750274.91,2yrs 0mon,0
6622,2006-10-16,Male,1.0,Yes,,0.0,133136.19,2599575.9,1yrs 7mon,0
9642,2009-11-21,Male,1.0,Yes,,0.0,163802.74,2793758.46,4yrs 6mon,0
9275,1993-02-14,Male,1.0,No,Salaried,0.0,48106.66,6468079.74,0yrs 5mon,0
7008,1999-04-28,Male,0.0,Yes,,0.0,98942.21,2482766.91,0yrs 9mon,0
1392,1977-11-22,Male,1.0,No,Self Employed,0.0,155519.0,4775999.7,1yrs 0mon,0
7041,1996-01-09,Male,1.0,No,Salaried,1.0,123824.39,5607044.88,1yrs 0mon,0
4483,1990-01-12,Male,0.0,No,Salaried,0.0,78842.63,5645320.02,0yrs 5mon,0
22,2001-08-10,Female,1.0,No,Salaried,0.0,114511.42,3894901.09,0yrs 7mon,0
1304,2009-12-11,,0.0,Yes,,0.0,97809.29,2213479.16,0yrs 7mon,0
5438,2003-06-14,Male,1.0,Yes,Self Employed,0.0,189250.03,1827698.47,0yrs 6mon,0
1140,1999-01-12,Male,0.0,Yes,,0.0,216529.6,2119865.89,1yrs 7mon,0
4815,1988-01-10,Male,1.0,No,Salaried,0.0,72305.48,5135769.45,0yrs 8mon,0
7393,2002-10-27,Female,1.0,No,Salaried,1.0,170806.13,5797800.88,1yrs 4mon,0
3521,1993-09-28,Male,1.0,No,Salaried,0.0,70340.29,3776022.16,4yrs 4mon,0
4890,2002-01-10,Female,1.0,No,Salaried,0.0,8196.71,6278868.26,4yrs 4mon,0
6133,1991-02-27,,1.0,No,Salaried,1.0,53139.31,5040503.61,0yrs 5mon,0
4841,2001-12-20,Female,1.0,No,Salaried,0.0,25295.67,4136267.9,0yrs 5mon,0
6746,1990-05-11,Female,1.0,No,Salaried,1.0,182730.71,3499853.18,0yrs 8mon,0
7415,2001-07-07,Male,1.0,Yes,,0.0,37607.52,2168602.56,0yrs 6mon,0
4344,1986-02-22,Male,1.0,No,Salaried,0.0,37426.71,5533935.78,0yrs 5mon,0
1534,1991-05-07,Male,1.0,No,Salaried,1.0,78577.06,5310692.06,1yrs 1mon,0
9506,1989-08-11,Female,0.0,No,Self Employed,1.0,109079.86,5540936.53,2yrs 0mon,0
4587,1989-08-20,Female,1.0,No,Salaried,0.0,127283.5,4430481.89,0yrs 10mon,0
4528,1996-03-09,,0.0,No,Salaried,0.0,53316.49,5210992.2,0yrs 9mon,0
2102,1997-05-26,,1.0,No,Salaried,1.0,44183.63,3852921.45,1yrs 1mon,0
5468,2002-09-08,Male,0.0,Yes,,0.0,93192.78,570630.26,5yrs 4mon,0
7968,1987-10-11,,1.0,No,Salaried,1.0,37550.04,3759365.22,0yrs 8mon,0
8866,1995-02-25,Female,0.0,No,Salaried,1.0,0.0,5575358.41,0yrs 0mon,0
7377,1995-11-03,Female,0.0,No,Salaried,0.0,191260.55,3668419.33,0yrs 8mon,0
8904,1988-03-03,Female,0.0,No,Salaried,0.0,190263.01,5881369.88,0yrs 11mon,0
9498,1991-07-10,Male,1.0,No,Salaried,0.0,45787.98,5893787.12,1yrs 5mon,0
2131,2001-06-20,,1.0,No,Salaried,1.0,88009.78,4406987.2,0yrs 6mon,0
4579,1982-01-13,Female,1.0,No,Salaried,1.0,102753.96,4847285.95,5yrs 7mon,0
1890,2001-09-26,Female,1.0,Yes,,0.0,62523.97,2026459.25,0yrs 8mon,0
3429,1999-03-05,Female,1.0,Yes,,0.0,33058.31,1613800.1,2yrs 6mon,0
3157,1992-03-16,Female,1.0,No,Self Employed,1.0,227945.62,5529148.45,1yrs 1mon,1
5732,1995-09-10,Female,1.0,No,Salaried,1.0,51118.43,4772730.29,3yrs 11mon,0
4580,1994-07-25,Male,1.0,No,Salaried,0.0,135169.26,4215081.33,0yrs 7mon,0
9772,1984-02-08,Female,1.0,No,Self Employed,1.0,123622.96,4110104.94,0yrs 10mon,0
8400,1991-08-10,,1.0,No,Salaried,1.0,258634.68,4174470.32,0yrs 5mon,1
1272,2001-01-24,Male,1.0,Yes,,0.0,211482.26,2043881.08,5yrs 9mon,0
5647,1985-09-27,Male,1.0,No,Salaried,0.0,148209.2,5842506.86,1yrs 1mon,0
2234,2002-05-27,Female,1.0,Yes,,0.0,163977.3,1352252.92,2yrs 2mon,0
7638,1984-05-20,Male,0.0,No,Salaried,1.0,114965.69,1806293.49,3yrs 9mon,0
264,1990-05-28,Male,0.0,No,Self Employed,0.0,183642.38,3600458.06,3yrs 10mon,1
278,1984-12-24,Female,0.0,No,Salaried,1.0,109052.59,5403941.52,0yrs 9mon,0
8645,2002-03-24,Female,0.0,Yes,,0.0,152860.29,1871237.0,0yrs 5mon,0
7556,1987-06-08,Female,1.0,No,Salaried,1.0,4953.57,6247937.68,0yrs 11mon,0
2214,2000-10-04,Male,0.0,Yes,,0.0,155029.83,2149207.75,2yrs 11mon,0
9436,2003-09-17,Female,0.0,Yes,,0.0,120904.54,2017715.46,5yrs 3mon,0
407,1999-03-20,Female,0.0,No,Self Employed,1.0,204071.99,3658678.01,4yrs 8mon,1
1384,2005-08-06,Male,0.0,Yes,,0.0,52894.81,2387523.56,0yrs 11mon,0
8726,1994-03-06,Male,0.0,No,Salaried,0.0,162159.05,5599607.07,4yrs 10mon,0
1438,1986-01-25,,1.0,No,Salaried,1.0,146226.36,6146990.08,2yrs 5mon,0
5312,2007-09-04,Female,1.0,Yes,,0.0,29718.37,2453370.29,0yrs 7mon,0
6430,1996-12-27,Male,0.0,No,Self Employed,0.0,119844.56,5603733.33,0yrs 9mon,0
7536,1990-06-22,Female,0.0,No,Self Employed,0.0,174279.48,4523012.42,4yrs 9mon,0
7210,1999-02-27,Female,1.0,Yes,,,125265.72,3285656.41,3yrs 0mon,0
2688,2001-11-10,Female,0.0,Yes,,0.0,75716.82,2290460.97,3yrs 8mon,0
7958,1998-07-16,Female,0.0,Yes,,0.0,172359.52,931358.27,4yrs 2mon,0
2761,2000-08-22,Female,1.0,No,Salaried,0.0,85586.82,6132943.21,5yrs 0mon,0
903,2001-06-10,Male,0.0,Yes,,0.0,99448.78,2155477.33,2yrs 4mon,0
5419,1985-03-14,Female,1.0,No,Salaried,0.0,97011.5,3505548.57,1yrs 10mon,0
5213,2000-01-05,Male,1.0,Yes,,0.0,174940.73,2219631.85,2yrs 6mon,0
2042,1972-03-25,Male,0.0,No,Salaried,1.0,90739.22,6333366.44,3yrs 4mon,0
3404,1992-01-14,Male,1.0,No,Salaried,0.0,110963.12,4641236.45,1yrs 2mon,0
3318,1996-09-18,Male,1.0,No,Salaried,1.0,162652.42,5115680.24,2yrs 9mon,0
3427,1999-02-12,Male,1.0,Yes,,0.0,109741.86,903070.11,1yrs 0mon,0
1995,1993-05-14,Female,0.0,No,Salaried,0.0,18254.34,5021667.82,5yrs 10mon,0
1872,1997-08-13,,0.0,No,Salaried,1.0,26444.27,2882317.27,1yrs 10mon,0
3496,1997-09-18,Male,1.0,No,Self Employed,0.0,51186.35,4102955.43,1yrs 9mon,0
3715,1994-09-11,Female,1.0,No,Self Employed,0.0,200700.73,7975975.31,1yrs 5mon,1
6319,1997-02-11,Female,1.0,No,Salaried,1.0,113206.52,4729871.48,1yrs 2mon,0
9947,2009-11-28,Female,0.0,Yes,,0.0,88135.1,2114338.46,0yrs 5mon,0
4968,1995-02-12,Male,1.0,No,Self Employed,0.0,22131.3,4407795.23,0yrs 11mon,0
357,1984-04-22,Male,1.0,No,Salaried,0.0,83057.19,5644570.84,0yrs 4mon,0
5337,1993-12-20,Male,1.0,No,Salaried,0.0,58241.86,1761155.46,4yrs 1mon,0
938,1991-01-14,Male,0.0,No,Salaried,0.0,82115.38,4441341.99,1yrs 4mon,0
9931,1998-09-13,Female,1.0,No,Salaried,0.0,107867.49,4952197.51,2yrs 3mon,0
6531,1998-03-26,Male,1.0,No,Self Employed,1.0,147271.42,5963645.54,1yrs 4mon,0
4907,2000-05-20,Male,1.0,Yes,,0.0,166168.51,2770040.05,1yrs 10mon,0
8097,1987-02-27,,1.0,No,Salaried,0.0,19260.37,2295923.38,0yrs 10mon,0
9047,1988-02-12,Male,0.0,No,Salaried,1.0,0.0,6985384.33,0yrs 0mon,0
3118,2009-09-06,Male,1.0,Yes,,0.0,154709.55,1634945.43,1yrs 8mon,1
7612,1990-04-08,,1.0,No,Salaried,1.0,0.0,4483384.9,0yrs 0mon,0
450,1973-12-12,Male,1.0,No,Salaried,0.0,214474.22,4499891.23,0yrs 11mon,0
6028,1996-05-11,Female,1.0,No,Self Employed,0.0,129014.2,5708014.08,0yrs 6mon,0
5173,1999-06-24,Male,1.0,No,Salaried,0.0,75139.22,4080949.0,2yrs 7mon,0
4072,2011-08-04,,0.0,Yes,,0.0,134656.55,1671536.84,1yrs 4mon,0
5550,1997-01-13,Female,1.0,No,Self Employed,0.0,66422.33,5446237.36,3yrs 4mon,0
6004,1981-09-28,Female,1.0,No,Salaried,1.0,167948.83,2829331.74,0yrs 9mon,0
3153,2009-01-14,Male,1.0,Yes,,0.0,71345.33,2145040.69,0yrs 7mon,0
7374,1988-03-07,Female,1.0,No,Salaried,1.0,198724.57,3577926.02,0yrs 7mon,0
676,1999-04-27,Male,1.0,Yes,,0.0,42001.82,2118860.72,4yrs 11mon,0
8793,1999-07-16,Female,1.0,No,Salaried,0.0,245883.58,6308269.06,0yrs 11mon,1
303,1993-03-16,Female,1.0,No,Salaried,0.0,125669.31,5267971.11,1yrs 4mon,0
4188,1998-10-09,Female,1.0,No,Self Employed,0.0,42329.58,4985865.95,0yrs 8mon,0
8090,2000-03-14,Male,1.0,No,Salaried,1.0,19602.38,5421977.41,3yrs 10mon,0
7021,1985-03-04,Male,0.0,No,Salaried,0.0,151655.79,5664458.43,2yrs 11mon,0
8611,1984-02-21,Male,1.0,No,Salaried,0.0,4348.2,5889117.79,0yrs 6mon,0
979,1999-11-14,,1.0,No,Salaried,0.0,150381.8,8548626.07,3yrs 8mon,0
9098,1986-02-23,,1.0,No,Salaried,0.0,26101.49,4753951.23,0yrs 5mon,0
5730,1994-08-06,Male,0.0,No,Salaried,0.0,66729.28,3044545.65,0yrs 6mon,0
2292,1975-06-18,,1.0,No,Salaried,1.0,53110.91,4673682.52,0yrs 7mon,0
103,1987-12-18,Female,1.0,No,Salaried,1.0,139132.21,5496252.59,0yrs 11mon,0
1375,1987-07-21,Male,1.0,No,Salaried,1.0,52780.5,2934317.59,3yrs 9mon,0
3852,1998-08-18,Male,1.0,No,Salaried,1.0,18873.6,4969847.52,5yrs 6mon,0
9951,1976-05-10,Female,1.0,No,Salaried,0.0,105554.9,4041862.34,0yrs 8mon,0
8803,1999-01-08,Male,1.0,Yes,Self Employed,0.0,12042.65,1672872.32,0yrs 4mon,0
8881,1986-05-27,Female,1.0,No,Salaried,0.0,87984.07,4631045.04,5yrs 4mon,0
7574,1995-01-18,Male,0.0,Yes,,0.0,86667.28,2218444.87,2yrs 11mon,0
5372,1987-09-19,Female,1.0,No,Self Employed,0.0,55560.27,5075694.94,3yrs 6mon,0
7044,1992-02-20,Female,1.0,No,Salaried,0.0,160194.09,6130373.36,1yrs 11mon,0
5092,1977-09-06,Female,0.0,No,Salaried,1.0,208058.96,3159661.41,0yrs 7mon,1
9335,1975-10-26,,1.0,No,Salaried,0.0,34656.95,3656484.84,0yrs 11mon,0
5982,2004-08-18,,1.0,Yes,Self Employed,0.0,255095.06,2344697.83,0yrs 8mon,1
6948,2000-03-27,Male,1.0,Yes,,0.0,56149.53,3050929.21,1yrs 10mon,0
2541,2002-05-27,Female,1.0,Yes,,0.0,123659.54,1999527.79,2yrs 1mon,0
9158,1975-03-14,Female,1.0,No,Salaried,0.0,22186.48,5965922.45,1yrs 1mon,0
730,2002-07-03,Male,0.0,No,Self Employed,0.0,33118.57,4274739.53,5yrs 2mon,0
6521,2002-01-13,Male,1.0,No,Salaried,1.0,218309.89,5954526.74,2yrs 3mon,1
9956,2004-06-07,Male,1.0,Yes,,0.0,83082.76,2242686.26,0yrs 10mon,0
2121,2006-11-23,,1.0,Yes,Self Employed,0.0,45840.39,2394206.61,0yrs 9mon,0
3437,1986-03-21,Female,0.0,No,Self Employed,0.0,143709.57,2213882.49,1yrs 8mon,0
1573,1990-01-27,,0.0,No,Salaried,1.0,50127.31,3744754.85,1yrs 9mon,0
2092,2006-01-12,Male,0.0,Yes,Self Employed,0.0,233361.3,1563125.61,2yrs 4mon,1
6591,2010-03-27,Female,1.0,Yes,Self Employed,0.0,140672.82,2735114.6,2yrs 5mon,0
8131,1968-08-20,,1.0,No,Salaried,1.0,0.0,4665380.95,0yrs 0mon,0
3489,1999-10-17,Male,0.0,Yes,Self Employed,0.0,130044.28,2102727.68,1yrs 9mon,0
538,1999-01-25,Male,1.0,No,Salaried,0.0,92301.76,6008493.79,5yrs 4mon,0
3805,2000-01-20,Male,1.0,No,Self Employed,1.0,112050.14,6278298.42,1yrs 10mon,0
9594,1995-09-23,Female,0.0,No,Self Employed,0.0,142378.31,6044607.06,1yrs 3mon,0
6414,2001-09-21,,1.0,Yes,,0.0,185476.5,1675199.24,2yrs 2mon,0
551,2000-06-14,Female,1.0,No,Salaried,1.0,71626.25,6490994.97,2yrs 1mon,0
6821,2001-03-04,Male,0.0,Yes,,0.0,154474.47,1585916.43,2yrs 0mon,0
7553,1992-03-13,Male,0.0,No,Self Employed,0.0,131886.92,5110907.33,1yrs 2mon,1
5639,2007-12-05,Male,1.0,Yes,,0.0,88827.44,2816326.5,5yrs 2mon,0
7784,1972-04-13,Female,0.0,No,Self Employed,0.0,86944.53,3990543.42,5yrs 7mon,0
6399,2001-07-20,Male,1.0,Yes,Self Employed,0.0,119441.65,1402888.95,1yrs 7mon,0
4796,1993-10-14,Male,1.0,No,Salaried,0.0,63502.69,6023413.56,0yrs 6mon,0
8152,2000-12-03,,0.0,No,Salaried,1.0,94136.41,6314064.85,1yrs 6mon,0
5506,2001-12-11,Male,1.0,No,Salaried,1.0,65927.89,5810928.53,1yrs 1mon,0
7596,1997-10-11,Male,1.0,No,Self Employed,0.0,163617.8,4243170.49,2yrs 3mon,0
9513,1985-03-20,Male,1.0,No,Salaried,0.0,42793.58,5336807.58,1yrs 4mon,0
9194,2002-10-23,Female,1.0,No,Salaried,1.0,5058.0,3817546.98,3yrs 2mon,0
9784,2007-01-11,Male,1.0,Yes,,0.0,183666.18,1560471.5,0yrs 5mon,1
1853,2001-09-15,Female,1.0,No,Salaried,0.0,71821.65,5110094.5,1yrs 9mon,0
1810,1999-10-28,Male,0.0,Yes,,0.0,111227.11,2333512.46,3yrs 8mon,0
673,1993-09-09,Female,0.0,No,Salaried,0.0,92848.84,5024699.37,1yrs 2mon,0
6513,1999-07-23,Female,1.0,Yes,,0.0,125908.96,2799898.06,0yrs 4mon,0
8107,1993-04-16,Female,1.0,No,Self Employed,0.0,27043.76,7233106.0,0yrs 6mon,0
3536,1989-08-06,Female,1.0,No,Salaried,0.0,98219.56,4188441.31,1yrs 2mon,0
3418,1997-06-23,Female,0.0,Yes,Self Employed,0.0,106190.26,3265052.55,1yrs 7mon,0
7025,1994-07-28,Female,1.0,No,Salaried,0.0,124708.55,6078469.65,1yrs 1mon,0
713,2009-01-22,Female,1.0,Yes,,0.0,42084.35,2548243.25,1yrs 4mon,0
310,2008-05-10,Male,0.0,Yes,,0.0,242720.96,2200409.18,1yrs 10mon,0
2171,1990-12-09,Female,1.0,No,Salaried,1.0,39968.72,7381050.79,0yrs 11mon,0
4591,2007-01-08,Female,1.0,Yes,,0.0,171980.12,2170522.36,5yrs 5mon,1
5453,1993-09-03,Female,1.0,No,Salaried,0.0,54622.14,5221602.08,2yrs 6mon,0
6508,1978-06-08,Female,1.0,No,Salaried,0.0,10720.09,4381917.79,0yrs 8mon,0
9052,1968-11-15,Male,0.0,No,Salaried,0.0,172397.72,4628559.37,0yrs 10mon,0
4181,2002-05-16,Male,1.0,No,Salaried,0.0,87458.26,4039448.52,5yrs 5mon,0
3766,2002-03-25,Female,0.0,Yes,,0.0,169758.94,2154582.31,0yrs 10mon,0
9741,2000-03-27,Male,1.0,Yes,,0.0,146942.48,2679288.94,5yrs 8mon,0
6713,1986-01-21,Male,0.0,No,Salaried,1.0,37984.37,4799438.26,5yrs 3mon,0
5637,1968-11-15,Male,1.0,No,Salaried,0.0,139570.07,5458650.07,0yrs 10mon,0
5243,1988-05-16,Female,1.0,No,Salaried,0.0,176476.23,4809625.77,0yrs 4mon,0
1258,2001-05-17,Female,1.0,No,Salaried,1.0,140676.11,4141633.3,2yrs 1mon,0
6582,2008-07-13,Female,0.0,Yes,Self Employed,0.0,113406.59,2531464.58,2yrs 2mon,0
8020,1993-06-11,Male,1.0,No,Salaried,0.0,0.0,4422116.54,0yrs 0mon,0
959,1996-03-15,Male,1.0,No,Salaried,1.0,103925.51,5379271.91,1yrs 4mon,0
8994,1994-05-10,Female,0.0,No,Salaried,1.0,182202.3,6476607.67,4yrs 1mon,0
7495,1988-06-20,Female,1.0,No,Salaried,1.0,136337.81,4616953.64,1yrs 7mon,0
6475,1995-12-27,Male,1.0,Yes,Self Employed,0.0,204549.42,2026488.62,3yrs 0mon,1
849,2002-07-05,Male,1.0,Yes,,0.0,101108.67,2073542.62,2yrs 5mon,0
7959,2000-09-19,Male,1.0,Yes,,0.0,159074.99,1905653.66,1yrs 9mon,0
3823,1989-10-06,Female,1.0,No,Salaried,1.0,70919.97,6029605.86,5yrs 7mon,0
3799,1991-07-07,Male,0.0,No,Salaried,0.0,94416.28,4562833.78,2yrs 6mon,0
3860,2001-04-15,Male,1.0,No,Salaried,0.0,149327.07,4065635.91,1yrs 3mon,0
7613,1970-05-22,Male,1.0,No,Salaried,1.0,98458.2,4314134.4,2yrs 6mon,0
3149,2007-07-28,Male,1.0,Yes,,0.0,28812.16,2537045.03,0yrs 6mon,0
9999,1997-06-19,Female,1.0,No,Salaried,0.0,188281.09,4400293.48,0yrs 11mon,0
7178,1986-01-20,,0.0,No,Salaried,1.0,85646.47,2130452.08,1yrs 1mon,0
4846,1994-02-04,Female,1.0,No,Salaried,0.0,47329.55,6327019.19,0yrs 5mon,0
9673,1995-01-23,Male,1.0,No,Salaried,0.0,8751.4,1596092.35,0yrs 7mon,0
5366,1968-06-11,Male,0.0,No,Salaried,0.0,56069.71,4037310.94,0yrs 4mon,0
7835,1985-05-04,Female,1.0,No,Salaried,0.0,67524.13,4688130.18,0yrs 7mon,0
3821,1987-09-06,Female,1.0,No,Salaried,0.0,0.0,4712380.31,0yrs 0mon,0
5432,2007-07-25,Female,1.0,Yes,Self Employed,0.0,197673.87,1938535.47,3yrs 6mon,1
8393,2002-09-18,Female,0.0,No,Salaried,1.0,65307.02,5537941.23,1yrs 3mon,0
6258,1999-09-07,Male,1.0,Yes,,0.0,88046.34,3259857.6,0yrs 6mon,0
8461,2005-11-21,Female,0.0,Yes,,0.0,34180.99,2457340.47,0yrs 5mon,0
3357,1998-04-08,Female,1.0,No,Salaried,0.0,188042.86,5071052.8,1yrs 8mon,0
3890,2009-02-27,Female,1.0,Yes,,0.0,105957.29,1060040.23,0yrs 9mon,0
5327,1999-03-16,Female,0.0,Yes,,0.0,96800.31,2083160.97,0yrs 9mon,0
9253,1985-08-11,Female,1.0,No,Salaried,1.0,144928.95,4009992.79,1yrs 10mon,0
6276,1999-11-22,Male,1.0,No,Salaried,0.0,55111.23,7167754.65,0yrs 9mon,0
9577,2002-05-04,Female,1.0,No,Salaried,0.0,26248.73,6391171.48,0yrs 6mon,0
7376,2002-11-27,Male,0.0,Yes,,0.0,211997.97,1850812.47,4yrs 3mon,0
9866,1967-02-28,,1.0,No,Self Employed,1.0,0.0,5231274.43,0yrs 0mon,0
3616,1985-08-25,Male,1.0,No,Salaried,0.0,101211.56,4741448.29,1yrs 5mon,0
613,1991-02-08,Male,1.0,No,Salaried,0.0,131712.0,6274371.82,0yrs 4mon,0
3116,1995-03-23,Male,0.0,No,Salaried,0.0,180461.99,5266607.6,1yrs 1mon,0
2276,1991-08-28,Male,1.0,No,Salaried,0.0,75282.4,4513975.91,1yrs 9mon,0
2943,2002-05-05,Female,0.0,No,Salaried,0.0,83856.05,4495922.44,1yrs 3mon,0
3727,1976-05-26,Male,0.0,No,Salaried,0.0,128295.64,5083325.61,1yrs 8mon,0
1125,1986-07-25,Male,1.0,No,Salaried,0.0,0.0,4847217.05,0yrs 0mon,0
6306,2001-10-25,Male,1.0,Yes,,0.0,121225.52,1616384.0,2yrs 4mon,0
2565,1995-03-06,Female,1.0,No,Salaried,0.0,116333.49,4009416.13,1yrs 2mon,0
2530,2001-08-17,Male,1.0,No,Self Employed,0.0,49529.62,5358009.41,0yrs 8mon,0
5010,1999-09-06,Male,1.0,No,Salaried,0.0,106529.21,5217466.22,0yrs 8mon,0
5397,1996-11-07,Male,1.0,No,Self Employed,1.0,236393.15,3529890.39,4yrs 2mon,1
3434,1986-06-20,Female,0.0,No,Salaried,1.0,101788.14,4222389.3,1yrs 1mon,0
5367,2001-07-14,Female,0.0,Yes,,0.0,132592.0,2085299.78,5yrs 9mon,0
1667,1990-04-11,Female,0.0,No,Salaried,1.0,52978.79,4705188.02,0yrs 6mon,0
3140,2007-03-17,Male,1.0,Yes,Self Employed,0.0,195196.09,2126595.61,4yrs 7mon,0
6460,2005-02-07,Female,1.0,Yes,,0.0,197736.15,1847065.56,0yrs 5mon,0
9781,1979-09-10,Female,0.0,No,Salaried,0.0,99460.9,4798112.82,1yrs 1mon,0
9859,1999-12-17,Male,1.0,No,Salaried,1.0,93970.45,4430052.38,2yrs 9mon,0
2961,1988-08-20,,0.0,No,Self Employed,0.0,218956.97,4411537.06,3yrs 6mon,0
8053,2001-04-10,Male,1.0,Yes,,0.0,125994.39,2366979.91,3yrs 5mon,0
2233,1986-06-09,Female,1.0,No,Salaried,1.0,81774.15,5867102.96,0yrs 4mon,0
124,2004-04-24,Female,1.0,Yes,,0.0,99332.07,1280823.15,2yrs 3mon,0
609,1999-03-16,,1.0,Yes,,0.0,152188.88,1429749.39,0yrs 6mon,0
1056,2005-01-09,Female,1.0,Yes,,0.0,158616.62,1374433.38,0yrs 8mon,0
1244,1989-06-10,Male,0.0,No,Salaried,1.0,112257.72,6793297.87,2yrs 9mon,0
2196,2006-09-14,Male,1.0,Yes,,0.0,124904.8,1461244.68,1yrs 2mon,0
3936,1995-02-13,Male,1.0,No,Salaried,1.0,107293.74,5721794.74,3yrs 11mon,0
3235,1993-09-17,,0.0,No,Self Employed,0.0,33446.45,5907742.9,0yrs 6mon,0
4307,1999-04-27,Female,0.0,Yes,,0.0,129716.4,2851291.07,0yrs 7mon,0
4834,2001-01-06,Female,0.0,No,Salaried,0.0,42607.27,4426660.12,0yrs 11mon,0
209,1986-06-18,Female,1.0,No,Salaried,0.0,89547.57,4219182.03,0yrs 9mon,0
8315,1989-01-22,Male,1.0,No,Salaried,1.0,132238.14,4347822.46,0yrs 5mon,0
9802,1994-04-25,Female,0.0,No,Self Employed,0.0,163176.26,5548228.24,0yrs 5mon,0
1552,1986-08-26,Male,1.0,No,Salaried,1.0,65039.62,5264794.73,3yrs 9mon,0
8664,1987-12-22,Male,0.0,No,Salaried,1.0,76950.55,3756784.18,1yrs 10mon,0
2205,1997-04-08,Female,1.0,Yes,,0.0,226761.4,1770828.0,5yrs 0mon,0
9640,2011-10-24,Female,0.0,Yes,Self Employed,0.0,97060.05,2254987.15,2yrs 1mon,0
